antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"food, im, place",great,0.039,0.349,0.021,0.5384615384615385,1.542869737712145,1.0,0.0073890000000000015,1.4105000000000003,0.36613646499182406,0.0572207084468665,0.2910315490960654,0.2993167291161561
"great, im","food, place",0.039,0.159,0.021,0.5384615384615385,3.3865505563618776,1.0,0.014799000000000001,1.822166666666667,0.7333135127099748,0.11864406779661016,0.4512027805725785,0.33526850507982586
"im, really",food,0.031,0.359,0.023,0.7419354838709677,2.0666726570221945,1.0,0.011871,2.4838750000000003,0.5326423475568718,0.06267029972752043,0.5974032509687485,0.4030011681193279
"im, really",place,0.031,0.369,0.023,0.7419354838709677,2.010665267943002,1.0,0.011561,2.445125,0.518732893615112,0.0610079575596817,0.5910229538367159,0.4021330535886004
"im, really",good,0.031,0.358,0.022,0.7096774193548386,1.9823391602090465,1.0,0.010901999999999998,2.2113333333333327,0.5113988179003659,0.05994550408719346,0.5477841422972565,0.38556496666065954
"im, well",place,0.03,0.369,0.02,0.6666666666666667,1.806684733514002,1.0,0.00893,1.8930000000000005,0.4603092783505155,0.052770448548812667,0.4717379820390915,0.3604336043360434
"im, service",food,0.032,0.359,0.022,0.6875,1.9150417827298052,1.0,0.010511999999999999,2.0512,0.49361382419233657,0.05962059620596206,0.5124804992199689,0.37439066852367686
"im, service",place,0.032,0.369,0.022,0.6875,1.8631436314363143,1.0,0.010191999999999998,2.0192,0.47858752817430494,0.058047493403693924,0.5047543581616482,0.373560298102981
"im, one",place,0.037,0.369,0.025,0.6756756756756758,1.831099392075002,1.0,0.011347000000000003,1.9455833333333339,0.4713187954309451,0.06561679790026248,0.48601533387587287,0.37171317659122544
"im, one",good,0.037,0.358,0.021,0.5675675675675677,1.585384266948513,1.0,0.007754000000000002,1.4846250000000003,0.3834248133313555,0.056149732620320865,0.3264292329712892,0.3131133927223313
"im, one",food,0.037,0.359,0.02,0.5405405405405406,1.505683956937439,1.0,0.006717000000000001,1.3951176470588236,0.34875389408099694,0.053191489361702135,0.28321457182611637,0.2981254234736129
"im, would",place,0.035,0.369,0.023,0.657142857142857,1.7808749516066587,1.0,0.010084999999999998,1.8404166666666661,0.4543816174814147,0.06036745406824147,0.4566447815259224,0.35973674022454505
"im, would",good,0.035,0.358,0.02,0.5714285714285714,1.596169193934557,1.0,0.007469999999999999,1.498,0.38704663212435225,0.05361930294906166,0.3324432576769025,0.3136472466081405
"im, try",place,0.029,0.369,0.023,0.793103448275862,2.1493318381459674,1.0,0.012299,3.049833333333332,0.550709712085255,0.06133333333333333,0.6721132302311601,0.42771703579104753
"im, try",good,0.029,0.358,0.021,0.7241379310344828,2.0227316509343094,1.0,0.010618,2.3272500000000003,0.5207199254573096,0.05737704918032788,0.5703083037920292,0.39139857445578885
"get, im",good,0.04,0.358,0.026,0.6499999999999999,1.8156424581005586,1.0,0.01168,1.8342857142857139,0.46794871794871795,0.06989247311827958,0.45482866043613696,0.3613128491620111
"get, im",place,0.04,0.369,0.026,0.6499999999999999,1.7615176151761516,1.0,0.011239999999999998,1.8028571428571425,0.4503205128205128,0.06788511749347259,0.44532488114104585,0.36023035230352296
"im, like",get,0.041,0.219,0.025,0.6097560975609756,2.7842744180866466,1.0,0.016021,2.0013125,0.6682377476538061,0.10638297872340426,0.5003279098091877,0.3619556743512641
"get, im",like,0.04,0.209,0.025,0.625,2.9904306220095696,1.0,0.016640000000000002,2.1093333333333333,0.6933333333333334,0.11160714285714286,0.5259165613147915,0.3723086124401914
"get, im",food,0.04,0.359,0.02,0.5,1.392757660167131,1.0,0.005640000000000001,1.282,0.29375000000000007,0.05277044854881267,0.2199687987519501,0.27785515320334264
"get, im",time,0.04,0.273,0.021,0.525,1.923076923076923,1.0,0.01008,1.5305263157894737,0.5,0.07191780821917809,0.3466299862448418,0.3009615384615385
ordered,food,0.099,0.359,0.058,0.5858585858585859,1.6319180664584565,1.0,0.022459,1.547780487804878,0.4297715182364422,0.14500000000000002,0.3539135504814132,0.3737092372189865
ordered,good,0.099,0.358,0.061,0.6161616161616161,1.7211218328536764,1.0,0.025557999999999997,1.672578947368421,0.4650206510070777,0.15404040404040406,0.4021208974480002,0.39327633880706503
"food, ordered",good,0.058,0.358,0.038,0.6551724137931034,1.830090541321518,1.0,0.017235999999999998,1.8618,0.4815063135545871,0.10052910052910052,0.4628853797400365,0.38065883259487576
"good, ordered",food,0.061,0.359,0.038,0.6229508196721312,1.7352390520115075,1.0,0.016101,1.7000434782608698,0.4512359172692114,0.09947643979057591,0.4117797498785198,0.36440020092241654
"ordered, time",food,0.038,0.359,0.023,0.6052631578947368,1.685969799149685,1.0,0.009358,1.6238666666666666,0.42294133598481426,0.061497326203208566,0.38418589375153955,0.33466500513121245
"ordered, time",good,0.038,0.358,0.025,0.6578947368421053,1.837694795648339,1.0,0.011396000000000002,1.876615384615385,0.47384615384615386,0.06738544474393532,0.4671257583210363,0.36386356953837107
"like, ordered",food,0.037,0.359,0.024,0.6486486486486487,1.8068207483249268,1.0,0.010717,1.8243846153846157,0.4636985115957079,0.06451612903225808,0.45186996669055957,0.3577505081683355
"like, ordered",good,0.037,0.358,0.024,0.6486486486486487,1.8118677336554434,1.0,0.010754000000000001,1.8272307692307694,0.46529941156109383,0.06469002695417791,0.4527237517891724,0.35784387739695006
"back, ordered",food,0.035,0.359,0.02,0.5714285714285714,1.5917230401910067,1.0,0.007434999999999999,1.4956666666666667,0.38523316062176155,0.053475935828877004,0.33140182750167146,0.31356943891762834
"back, ordered",good,0.035,0.358,0.025,0.7142857142857143,1.9952114924181965,1.0,0.01247,2.2470000000000003,0.5168911917098445,0.06793478260869566,0.5549621717846017,0.3920590582601756
"also, ordered",good,0.028,0.358,0.021,0.75,2.094972067039106,1.0,0.010976000000000001,2.568,0.5377229080932785,0.05753424657534247,0.6105919003115264,0.40432960893854747
"im, ordered",good,0.027,0.358,0.02,0.7407407407407408,2.0691082143596113,1.0,0.010334000000000001,2.476285714285715,0.5310380267214799,0.05479452054794521,0.5961693781008424,0.3983033312642252
"ordered, place",good,0.046,0.358,0.029,0.6304347826086957,1.7609910128734516,1.0,0.012532000000000001,1.7371764705882355,0.45297477047639706,0.07733333333333335,0.4243532439387783,0.35572018460043725
"ordered, place",food,0.046,0.359,0.027,0.5869565217391305,1.6349763836744582,1.0,0.010486000000000002,1.5518947368421054,0.4070968242876001,0.07142857142857144,0.35562639896900233,0.33108271769407777
"great, ordered",food,0.038,0.359,0.024,0.6315789473684211,1.7592728338953236,1.0,0.010358000000000001,1.7398571428571432,0.44863132363132363,0.06434316353887401,0.425240167501437,0.3492156575282217
"great, ordered",place,0.038,0.369,0.021,0.5526315789473685,1.4976465554129228,1.0,0.0069780000000000016,1.4104705882352944,0.3454113454113455,0.05440414507772022,0.2910167653682543,0.30477107402652975
"get, ordered",good,0.036,0.358,0.026,0.7222222222222222,2.017380509000621,1.0,0.013112,2.3112,0.5231407596552825,0.07065217391304349,0.5673243336794739,0.39742396027312227
"get, ordered",food,0.036,0.359,0.025,0.6944444444444445,1.9343856391210155,1.0,0.012076000000000003,2.0978181818181825,0.501078838174274,0.06756756756756759,0.5233142659039697,0.3820411637264005
"get, ordered",time,0.036,0.273,0.023,0.638888888888889,2.3402523402523405,1.0,0.013172,2.0132307692307694,0.5940826267364244,0.08041958041958043,0.503285954455143,0.3615689865689866
"ordered, time",get,0.038,0.219,0.023,0.6052631578947368,2.7637587118481135,1.0,0.014678,1.9785333333333335,0.6633824459911416,0.09829059829059829,0.4945751061392277,0.35514299447248254
"like, ordered",get,0.037,0.219,0.023,0.6216216216216216,2.8384548932494136,1.0,0.014897,2.0640714285714283,0.6725811549054134,0.09871244635193133,0.5155206422812056,0.3633222263359249
"get, ordered",like,0.036,0.209,0.023,0.638888888888889,3.0568846358320045,1.0,0.015476,2.190461538461539,0.6979974742918997,0.1036036036036036,0.5434752071920215,0.37446836788942056
"ordered, would",good,0.032,0.358,0.022,0.6875,1.9203910614525141,1.0,0.010544,2.0544000000000002,0.49511645379413977,0.05978260869565217,0.5132398753894081,0.3744762569832402
"ordered, would",food,0.032,0.359,0.021,0.65625,1.8279944289693595,1.0,0.009512000000000001,1.8647272727272728,0.46792601338055884,0.05675675675675676,0.4637285491419657,0.35737291086350975
"one, ordered",good,0.03,0.358,0.023,0.7666666666666667,2.1415270018621975,1.0,0.01226,2.7514285714285722,0.5495293590318243,0.06301369863013699,0.6365524402907582,0.41545623836126633
"little, ordered",good,0.026,0.358,0.02,0.7692307692307693,2.1486892995272884,1.0,0.010692000000000002,2.7820000000000005,0.5488706365503081,0.05494505494505495,0.6405463695183322,0.4125483455092394
"ordered, service",food,0.036,0.359,0.024,0.6666666666666667,1.8570102135561748,1.0,0.011076000000000003,1.9230000000000005,0.47873443983402497,0.06469002695417791,0.47997919916796683,0.3667595171773445
"ordered, service",good,0.036,0.358,0.022,0.6111111111111112,1.7070142768466794,1.0,0.009112,1.650857142857143,0.42964918898528864,0.05913978494623656,0.3942540671512635,0.3362818125387958
"came, ordered",good,0.031,0.358,0.024,0.7741935483870968,2.162551811137142,1.0,0.012902,2.843142857142857,0.554781561747506,0.06575342465753425,0.6482765551200884,0.4206163272661741
"came, ordered",food,0.031,0.359,0.021,0.6774193548387097,1.8869619911941777,1.0,0.009871000000000001,1.9871000000000005,0.48508526217504555,0.05691056910569106,0.49675406371093567,0.3679575882828646
"get, ordered",came,0.036,0.107,0.02,0.5555555555555556,5.192107995846314,1.0,0.016148000000000003,2.00925,0.8375518672199173,0.1626016260162602,0.5023018539255941,0.37123572170301145
"came, ordered",get,0.031,0.219,0.02,0.6451612903225806,2.9459419649432905,1.0,0.013211,2.201,0.6816821465428277,0.08695652173913043,0.5456610631531122,0.3682427456179113
"came, get",ordered,0.037,0.099,0.02,0.5405405405405406,5.46000546000546,1.0,0.016337,1.961,0.8482346832814123,0.17241379310344826,0.4900560938296788,0.3712803712803713
"like, ordered",came,0.037,0.107,0.02,0.5405405405405406,5.051780752715333,1.0,0.016041,1.9435882352941178,0.8328660436137072,0.16129032258064518,0.4854877273690264,0.36372821419550394
"came, ordered",like,0.031,0.209,0.02,0.6451612903225806,3.086896125945362,1.0,0.013521000000000002,2.2291818181818184,0.6976780185758514,0.09090909090909091,0.551404918233351,0.3704275351134434
"came, like",ordered,0.038,0.099,0.02,0.5263157894736842,5.316321105794789,1.0,0.016238,1.902111111111111,0.8439708939708939,0.17094017094017094,0.47426835679654183,0.3641679957469431
know,time,0.094,0.273,0.049,0.5212765957446809,1.9094380796508457,1.0,0.023338,1.5186222222222223,0.5257016713970356,0.1540880503144654,0.34150838479323364,0.3503818876159302
"know, like",time,0.037,0.273,0.023,0.6216216216216216,2.2770022770022766,1.0,0.012898999999999999,1.9213571428571428,0.5823739220732312,0.08013937282229966,0.47953455518792515,0.35293535293535294
"know, like",get,0.037,0.219,0.026,0.7027027027027027,3.20868814019499,1.0,0.017897,2.6270000000000002,0.7147935138589345,0.11304347826086955,0.6193376475066616,0.4107120819449587
"get, know",like,0.044,0.209,0.026,0.5909090909090909,2.8273162244454113,1.0,0.016804,1.9335555555555557,0.676054071451561,0.11453744493392069,0.4828180668888634,0.3576555023923445
"know, place",like,0.046,0.209,0.023,0.5,2.3923444976076556,1.0,0.013386,1.582,0.610062893081761,0.09913793103448275,0.3678887484197219,0.3050239234449761
"know, like",place,0.037,0.369,0.023,0.6216216216216216,1.6846114407090016,1.0,0.009347000000000001,1.667642857142857,0.42200550814935217,0.060052219321148834,0.4003512228551848,0.34197612246392733
"know, like",one,0.037,0.224,0.02,0.5405405405405406,2.4131274131274134,1.0,0.011712,1.6889411764705884,0.6080996884735203,0.08298755186721991,0.4079130677068822,0.31491312741312744
"know, one",like,0.039,0.209,0.02,0.5128205128205129,2.4536866642129804,1.0,0.011849,1.6236315789473688,0.6164932362122788,0.08771929824561403,0.3840967292294727,0.3042571463624095
"food, know",time,0.034,0.273,0.021,0.6176470588235294,2.262443438914027,1.0,0.011718,1.9013846153846155,0.5776397515527949,0.07342657342657342,0.4740674811877984,0.34728506787330315
"know, place",food,0.046,0.359,0.023,0.5,1.392757660167131,1.0,0.006486000000000002,1.282,0.29559748427672966,0.06020942408376964,0.2199687987519501,0.282033426183844
"food, know",place,0.034,0.369,0.023,0.676470588235294,1.8332536266539134,1.0,0.010454,1.9503636363636359,0.4705193986857503,0.060526315789473685,0.4872751002144121,0.36940060577076356
"food, know",really,0.034,0.182,0.021,0.6176470588235294,3.393665158371041,1.0,0.014812000000000002,2.139384615384616,0.7301587301587302,0.1076923076923077,0.532575866532432,0.36651583710407243
"know, really",food,0.037,0.359,0.021,0.5675675675675677,1.580968154784311,1.0,0.007717000000000002,1.4823125000000004,0.38159521337091434,0.056000000000000015,0.32537842054222726,0.3130316946472936
"food, know",get,0.034,0.219,0.02,0.5882352941176471,2.686005909213,1.0,0.012554,1.8967142857142858,0.6497929606625258,0.08583690987124463,0.47277246365895914,0.33977974751544454
"know, really",time,0.037,0.273,0.021,0.5675675675675677,2.079002079002079,1.0,0.010899,1.6811875000000003,0.5389408099688473,0.0726643598615917,0.40518234878620035,0.3222453222453223
"know, place",really,0.046,0.182,0.023,0.5,2.7472527472527473,1.0,0.014628,1.6360000000000001,0.6666666666666667,0.11219512195121951,0.3887530562347188,0.3131868131868132
"know, really",place,0.037,0.369,0.023,0.6216216216216216,1.6846114407090016,1.0,0.009347000000000001,1.667642857142857,0.42200550814935217,0.060052219321148834,0.4003512228551848,0.34197612246392733
"go, know",really,0.038,0.182,0.02,0.5263157894736842,2.891844997108155,1.0,0.013084000000000002,1.726888888888889,0.6800415800415801,0.09999999999999999,0.4209239480118388,0.31810294968189706
"know, really",go,0.037,0.2,0.02,0.5405405405405406,2.7027027027027026,1.0,0.0126,1.7411764705882355,0.6542056074766356,0.09216589861751151,0.42567567567567566,0.3202702702702703
"know, really",get,0.037,0.219,0.021,0.5675675675675677,2.5916327286190306,1.0,0.012897000000000002,1.8060625000000003,0.6377392078326658,0.08936170212765958,0.4463093054642352,0.3317289892632359
"know, really",one,0.037,0.224,0.02,0.5405405405405406,2.4131274131274134,1.0,0.011712,1.6889411764705884,0.6080996884735203,0.08298755186721991,0.4079130677068822,0.31491312741312744
"know, one",really,0.039,0.182,0.02,0.5128205128205129,2.8176951253874334,1.0,0.012902,1.6790526315789478,0.6712799167533818,0.09950248756218905,0.404426054792803,0.3113553113553114
"know, place",time,0.046,0.273,0.028,0.6086956521739131,2.229654403567447,1.0,0.015441999999999999,1.857888888888889,0.5780922431865828,0.09621993127147767,0.4617546797440345,0.3556298773690078
"know, time",place,0.049,0.369,0.028,0.5714285714285714,1.5485869144405728,1.0,0.009919,1.4723333333333333,0.3725026288117771,0.0717948717948718,0.32080597690740315,0.3236546651180797
"go, know",place,0.038,0.369,0.022,0.5789473684210527,1.5689630580516332,1.0,0.007977999999999999,1.498625,0.37696087696087693,0.05714285714285715,0.3327216615230629,0.31928398231350735
"go, know",time,0.038,0.273,0.02,0.5263157894736842,1.9278966647387699,1.0,0.009626,1.5347777777777776,0.5003118503118502,0.06872852233676977,0.3484398754796206,0.2997879313668787
"great, know",place,0.037,0.369,0.021,0.5675675675675677,1.5381234893430018,1.0,0.007347000000000003,1.4591875000000003,0.3632992137665036,0.05454545454545456,0.3146871118344971,0.31223906833662934
"know, place",good,0.046,0.358,0.026,0.5652173913043478,1.5788195287830944,1.0,0.009531999999999999,1.4766,0.3842928559909692,0.0687830687830688,0.32276852228091557,0.31892154481418505
"good, know",place,0.044,0.369,0.026,0.5909090909090909,1.601379650160138,1.0,0.009763999999999998,1.5424444444444445,0.39282265851303505,0.06718346253229975,0.3516784325025213,0.33068489775806853
"good, know",time,0.044,0.273,0.026,0.5909090909090909,2.1645021645021645,1.0,0.013987999999999999,1.777111111111111,0.5627615062761506,0.08934707903780069,0.4372889833687633,0.3430735930735931
"know, time",good,0.049,0.358,0.026,0.5306122448979591,1.482157108653517,1.0,0.008458,1.3677391304347823,0.34206907708485,0.06824146981627296,0.26886642507470265,0.3016189716109907
"get, know",good,0.044,0.358,0.022,0.5,1.3966480446927374,1.0,0.006248,1.284,0.29707112970711297,0.05789473684210527,0.22118380062305298,0.2807262569832402
"good, know",get,0.044,0.219,0.022,0.5,2.2831050228310503,1.0,0.012364,1.562,0.5878661087866109,0.09128630705394189,0.3597951344430218,0.3002283105022831
"come, know",place,0.03,0.369,0.022,0.7333333333333333,1.9873532068654018,1.0,0.010929999999999999,2.3662499999999995,0.5121836925960638,0.05835543766578249,0.577390385631273,0.39647696476964767
